SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,NumBars,NumBeats,EndOfFadeIn,Energy,Key,Loudness,Mode,NumSections,SegmentsLoudnessMax,SegmentsLoudnessMaxTime,NumSegments,SongHotness,StartOfFadeOut,NumTatums,Track7DigitalID,TrackID
7750,b'SOHWVDQ12A6701F7F9',9481,b'Stranger',b'AR9JJ761187B9AF496',,b'',,b'Tanya Chua',0,210.85995,7,0.538,154.976,4,0,b'Piracy',0,131,528,0.107,0,7,-4.227,1,8,-1.409,0.89337,692,nan,204.597,1056,97278,b'TRBALQE128E0787FB9'
7751,b'SOLSJHM12A8C139B46',299516,b'Oops!... I Did It Again',b'AR03BDP1187FB5B324',34.05349,b'Kentwood LA; Los Angeles CA',-118.24532,b'Britney Spears',0,196.80608,0,0.372,107.969,4,0,"bCan't Make You Love Me""""",2000,87,352,0.275,0,0,-3.693,0,6,0.358,0.36399,745,0.839983879,193.178,703,3372139,b'TRBALRR128F429625D'
7752,b'SOSATLS12A6D4F71F0',29319,b'Ultra-Lounge / Bossa Novaville Volume Fourteen',b'AR7BHGD1187FB4E15F',,b'',,b'Wanda De Sah',0,133.45914,10,0.106,182.974,1,0,"bSo Danco Samba (Jazz 'N' Samba) (1997 Digital Remaster)""""",0,394,394,0,0,10,-17.665,0,7,-5.872,0.55645,570,0.621765583,129.654,789,323334,b'TRBALSF128F146AED0'
7753,b'SODIAHF12A6D4F809C',24055,b'Country Greats',b'AR0RCMP1187FB3F427',30.08615,b'Beaumont TX',-94.10158,b'Billie Jo Spears',0,159.81669,5,0.892,101.626,3,1,b'Misty Blue',1976,85,262,0.45,0,5,-15.342,1,6,-8.844,0.46929,450,nan,151.562,524,252245,b'TRBALVT128F145B6CB'
7754,b'SOBFXXF12AB0182007',648766,b'Triple Gold',b'ARCZGEP122988F4890',,b'',,b'Starski and Clutch',0,290.95138,1,0.225,151.864,4,0.097,b'East to West',0,183,737,0,0,1,-6.397,0,13,-0.116,0.25867,1630,0.26199009,285.925,1473,7188045,b'TRBALYE128F93537E7'
7755,b'SOQLHDY12A6D4FA28B',53183,b'After Hours',b'AR56P361187B9AC4DB',54.5958,b'Belfast Northern Ireland',-5.93494,b'Gary Moore',0,306.72934,9,0.84,86.429,3,1,"bNothing's The Same (2002 Digital Remaster)""""",1992,138,425,0,0,9,-18.389,0,12,-10.251,1.45494,612,nan,287.126,850,554586,b'TRBAMES128F14947D4'
7756,b'SOMQPCE12AF729A73F',47311,b'Marie Antoinette (Original Motion Picture Soundtrack)',b'AREKO1L1187B997EFE',55.70622,b'Lund Sweden',13.1876,b'The Radio Department',0,248.24118,7,0.853,142.953,4,0.666,"bI Don't Like It Like This""""",2005,147,590,0.339,0,7,-9.024,1,9,-5.465,0.47828,802,0.788210711,234.783,1180,507110,b'TRBAMEV128F148C814'
7757,b'SOEXRTB12A8C139A38',294754,b'Here I Am To Worship Vol 2',b'AR5BBK81187B990027',,b'',,b'Matt Redman',0,336.92689,6,0.659,155.889,4,0.585,b'Facedown',2003,216,866,0.167,0,6,-9.515,1,13,-2.698,1.30373,894,nan,333.769,1733,3312006,b'TRBAMFR128F4287A3C'
7758,b'SONLJGK12AB01822EA',505455,b'The One And Only High And Low',b'AR6IRG41187B9A4D98',52.51607,b'Berlin Germany',13.37698,b'Ec8or',0,123.61098,2,0.159,100.006,4,0.682,"bI'm A Tomorrow""""",2000,49,201,0.438,0,2,-4.652,1,6,-2.202,0.65463,328,nan,120.059,802,5592651,b'TRBAMFU128F932DB49'
7759,b'SOAXVMJ12A8C1352E7',148771,b'More Than A Story',b'AR8K6F31187B99C2BC',46.44231,b'Twin Cities MN',-93.36586,b'Go Fish',0,344.92036,0,0.264,115.931,4,0.146,b'I Believe In You (More Than A Story Album Version)',0,149,600,0.078,0,0,-9.794,1,14,-4.975,0.73836,853,0,309.412,1201,1550179,b'TRBAMHJ128F425AAF4'
7760,b'SOKYZSI12AB0183789',343549,b'Call And Response: The Remix Album',b'ARF5M7Q1187FB501E8',,b'Los Angeles CA',,b'Maroon 5',0,261.61587,0,0.476,102.143,4,0.533,b'She Will Be Loved',2002,111,448,0,0,0,-5.743,0,10,-2.135,0.74188,840,0.548005621,250.032,896,3848128,b'TRBAMHJ128F9302A08'
7761,b'SOXBSTQ12AB018A916',651507,b'Vederg\xc3\xa4llning',b'AR280881187B98BA28',55.70622,b'Lund Sweden',13.1876,b'YGGDRASIL',0,242.78159,7,0.453,165.204,3,0.854,b'Valkyria',0,217,653,0,0,7,-4.757,0,11,-2.55,0.91964,426,0.377531645,235.247,1305,7217304,b'TRBAMIO128F935AA21'
7762,b'SOMKTRO12AB017DE4D',501402,b'The City',b'ARWBL9E1187FB4E695',,b'Los Angeles CA',,b'Paul Brown',0,214.69995,10,0.09,114.017,4,0.758,"bSide Steppin'""""",2005,99,402,0,0,10,-8.283,0,11,-2.901,0.66537,872,0.621195684,202.89,803,5553872,b'TRBAMLH128F9324758'
7763,b'SOBFBEK12AB017FC1B',333129,"bI Don't Wanna be A Star""""",b'ARNVCZC1187B9934F5',,b'',,b'Corona',0,243.43465,11,0.123,132.965,4,0.172,"bI Don't Wanna be A Star""""",0,131,527,3.785,0,11,-6.191,0,8,-2.994,0.68438,1134,nan,231.015,1054,3732927,b'TRBAMLS128F92ED810'
7764,b'SOQLEJT12A6D4F8BFE',32302,b'Alle Hits',b'ARR9LP21187B9BA390',,b'',,b'Jody Bernal',0,192.28689,7,0.533,135.058,4,0.404,b'Que Si_ Que No',0,106,427,0.148,0,7,-5.679,1,9,-1.522,0.17344,944,0.471971172,188.378,853,346721,b'TRBAMLU128F146F6B2'
7765,b'SOMMJVR12A6D4F98E0',32950,b'Stadium Arcadium',b'ARE8GLF1187FB52532',,b'',,b'Red Hot Chili Peppers',0,241.84118,4,0.464,105.294,4,0.708,b'Hard To Concentrate (Album Version)',0,102,411,2.397,0,4,-7.95,0,11,-1.261,0.46712,999,0.735455678,234.684,1644,354674,b'TRBAMXF128F1470AD6'
7766,b'SOZGENP12A6D4F78B7',26014,b'Life On Earth',b'AR553M51187B98BCE7',50.44801,b'Regina Saskatchewan Canada',-104.59518,b'Renee Rosnes',0,363.78077,0,0.606,105.045,4,0.83,b'Senegal Son',0,156,626,0.392,0,0,-14.604,1,12,-6.269,0.34417,1741,0,358.162,2501,279511,b'TRBAMZX128F146179E'
7767,b'SOWSLSY12AB018A502',467463,b'Dee Clark Selected Hits Vol. 4',b'AR8WHEJ1187B98CDCA',34.7519,b'Blythesville AR',-92.13055,b'Dee Clark',0,138.762,2,0.477,130.848,4,0.554,b'Nobody But Me - Original',0,72,294,0.2,0,2,-24.35,0,9,-18.841,0.28922,526,nan,129.515,589,5199196,b'TRBANAN128F933B4AF'
7768,b'SOFHVTV12AB01882C3',588902,b'Ants Remastered Boxset',b'AR7G5I41187FB4CE6C',,b'London England',,b'Adam Ant',0,203.54567,1,0.55,136.176,4,0.757,b'Manzenera',0,114,458,0.078,0,1,-11.594,1,9,-6.827,0.41561,734,nan,194.601,915,6535864,b'TRBANAZ12903CCFE35'
7769,b'SOMWMMJ12A58A7F577',40023,b'Age Of Reptiles',b'ARK3PWH1187B9A441D',,b'',,b'Showbread',0,264.01914,7,0.891,112.734,4,0.76,b'Dinosaur Bones',2006,121,487,0,0,7,-4.789,1,8,-1.52,1.61147,973,0.489174002,257.585,1948,426524,b'TRBANBC128F147E363'
7770,b'SOACFRH12A8C13E183',267845,b'We Made It',b'ARBCUNV1187B98A9FB',,b'East Flatbush Brooklyn NY',,b'Busta Rhymes feat. Linkin Park',0,238.21016,1,0.018,92.344,5,0.851,b'We Made It [Instrumental]',0,71,361,0.136,0,1,-6.892,0,9,-2.909,0.20491,939,0.38293509,214.384,1081,2946318,b'TRBANCJ128F42812AE'
7771,b'SOUJKWM12AC468ACF6',598659,b'Frequencies Fall',b'ARPVRUC1187FB4F1DE',,b'Oakland CA',,b'Pitch Black',0,398.602,10,0,120.004,4,1,b'Lost In Translation',0,198,796,0.147,0,10,-10.19,0,11,-4.417,0.60153,1848,nan,391.024,3181,6642795,b'TRBANDP12903CE9EAC'
7772,b'SOOXEJR12A8C136C08',148582,b'Bright Star Blue Sky',b'AREXX3T1187B989950',38.8991,b'Washington',-77.029,b'Scott Krippayne',0,234.91873,8,0.007,122.1,4,0.966,b'I Wanna Sing (Autobiography Album Version)',0,117,469,0.416,0,8,-7.355,1,9,-2.597,0.598,685,0,220.758,938,1548533,b'TRBANHO128F425A477'
7773,b'SOESVCK12AB0181CCE',514440,b'Niagara',b'ARW63KF1187B98AC48',46.71067,b'FR',1.71819,b'Julien Clerc',0,146.23302,7,0.45,202.999,7,0,b'Les Tous Petits Details',0,65,468,0.35,0,7,-10.607,1,8,-5.038,0.33819,688,nan,138.066,937,5694175,b'TRBANHO128F93466AF'
7774,b'SOFWCRI12A6D4F7C26',81232,b'OM',b'ARWJAQ81187FB46F73',45.75342,b'Timi\xc5\x9foara',21.22327,b'Negura Bunget',0,431.72526,11,0.793,130.84,1,0,b'Cunoasterea Tacuta',2006,944,944,0.491,0,11,-5.27,0,16,-2.149,2.00497,1053,nan,425.273,1888,859828,b'TRBANHU128EF35EB62'
7775,b'SOXIGHC12AB0188CE2',813166,b'Twist Again au Cin\xc3\xa9_ Vol. 1 (Bandes originales de films)',b'AR02DB61187B9A0B5E',,b'',,b'Annie Philippe',0,167.73179,6,0.252,109.1,4,0,b'La Blonde de P\xc3\xa9kin',0,74,300,0.225,0,6,-7.779,1,5,-2.806,0.37383,615,0.423306777,162,600,9002969,b'TRBANKK12903CDA071'
7776,b'SORZYYB12A6D4FA42E',47418,b'Me_ Myself & I',b'AR2XI6G1187B9AE7DA',,b'Bronx NY',,b'Fat Joe',0,174.65424,7,0.034,77.56,4,0.857,b'Hard Not 2 Kill (Explicit)',0,51,224,0.206,0,7,-5.716,1,9,-1.32,0.34649,742,0.228214483,174.654,672,508191,b'TRBANPN128F148CC45'
7777,b'SOGYYVP12A8C14495E',528170,b'Feather_ Stone & Light',b'AREJ5K11187B993F5F',,b'',,b'R. Carlos Nakai',0,170.762,1,0.904,203.737,3,0.835,b'Restless Spirits (World)',0,187,563,0.328,0,1,-21.307,1,9,-13.401,0.33652,636,0,163.155,563,5833670,b'TRBANRL128F92F29EC'
7778,b'SOGNIKB12AB0187D8B',749637,b'Nifelvind',b'ARB5TJM1187B9A71FD',,b'',,b'Finntroll',0,214.30812,10,0.666,95.035,4,0.742,b'Ett Norrskensd\xc3\xa5d',2010,84,339,0,0,10,-5.061,1,9,-2.969,0.68938,687,0.65555475,210.733,1356,8300643,b'TRBANZN12903CA2CE7'
7779,b'SOODBPM12A6D4FAEA1',57714,b'Scratchy: The Reprise Recordings [Includes Liner Notes]',b'ARXLX5L1187FB47BED',,b'',,b'Crazy Horse',0,195.36934,9,0.828,146.473,1,0,b'Downtown (Album Version)',0,473,473,0.165,0,9,-11.531,1,9,-7.694,0.24197,713,0.542898743,189.527,946,600915,b'TRBANZZ128F149EA4C'
7780,b'SOENRNI12AB0181427',534508,b'A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie',b'ARUI8FT1187FB5AB13',,b'',,b'Mychael Danna & Jeff Danna',0,244.55791,4,0.417,121.186,3,1,b'The Child Deirdre',0,158,485,0.473,0,4,-15.226,0,10,-5.488,0.52671,811,0.5424866,232.844,971,5910451,b'TRBAOBK128F930558C'
7781,b'SOFBUDC12AB018A096',726646,b'Voyages',b'ARHTV1S1187FB547F8',,b'',,b'Marc Perrone',0,142.88934,0,0.835,207.152,1,0,b'Locaccmaccam',0,489,489,0.443,0,0,-17.317,1,8,-10.617,0.59031,677,nan,127.536,979,8052101,b'TRBAOBM12903CDD085'
7782,b'SOXAVMX12A6D4F7773',22455,b'Personal Business (Explicit)',b'AREB22L1187B9A4BCE',,b'',,b'Bad Azz',0,285.93587,10,0.56,96.042,4,0.991,b'Too Many Choices',0,113,457,0,0,10,-6.671,0,9,-0.814,0.37612,1233,0.405115722,278.535,914,232207,b'TRBAOBO128F1456D66'
7783,b'SOCOVXI12A6D4F856F',30079,b'Grey Area',b'AR3LA671187FB567E4',,b'',,b'Grey Area',0,189.33506,4,0.325,127.221,4,0,b'All Time Low (Album Version)',1997,98,400,0,0,4,-5.729,1,7,-1.765,1.38451,713,0.352232225,177.859,800,330381,b'TRBAODV128F146C606'
7784,b'SOQBGZG12AB0187E33',726351,b'Lot Lorien',b'ARXKPYC11E2835E356',43.19899,b'Varna',27.92076,b'Lot Lorien',0,368.16934,5,0.645,160.212,4,0.466,b'Byal ravnec',2007,240,962,0.409,0,5,-8.684,0,18,-3.807,0.60177,1292,nan,351.417,1924,8049027,b'TRBAODV12903CDC484'
7785,b'SOSWEVW12AB018D551',585539,b'Groove Approved',b'ARYNX5Z1187B999686',53.38311,b'Sheffield Yorkshire England',-1.46454,b'Paul Carrack',0,374.96118,0,0.813,99.961,4,0.996,"bI'm On Your Tail""""",1989,153,617,4.272,0,0,-11.38,0,13,-5.747,1.62719,1286,0.2612651,361.947,1235,6493924,b'TRBAOEO12903CC5BD3'
7786,b'SOOVSJA12A58A76FF9',521272,b'Revenge Is Near',b'ARUPH8D1187B9A6046',,b'',,b'Dan Cummins',0,169.09016,8,0.536,80.929,5,0.506,b'Jiggle Once And Wait (Album Version)',0,36,234,0,0,8,-13.645,1,8,-6.031,0.33091,768,nan,169.09,700,5763875,b'TRBAOEQ128F92E1C6E'
7787,b'SOQGKIP12AB0186A5D',570414,"bIt's About Time""""",b'ARCT5P61187FB3D950',,b'United States',,b'The Impressions',0,281.65179,11,0.481,122.507,4,1,"bYou'll Never Find""""",0,139,561,0,0,11,-11.769,0,13,-6.404,0.69316,1082,0.270775999,264.818,1122,6321846,b'TRBAOFA12903C9C7C6'
7788,b'SOGTNSA12A8C13CCC0',161082,b'Prism',b'AR2MEUK1187B992D1B',,b'',,b'Jeff Scott Soto',0,302.00118,11,0.63,124.845,3,0.39,b'2 Late 4 Goodbyes',2002,208,627,6.954,0,11,-4.799,1,15,-1.133,1.86012,783,nan,280.654,1255,1702474,b'TRBAOHM128F427EB66'
7789,b'SOOKXRZ12AB01821D4',628980,b'Electric Doom Synthesis',b'AREBWEH1187B99EA9A',,b'Helsinki',,b'Beherit',0,625.57995,11,0.127,111.125,4,0.901,b'Sense',1995,276,1116,0,0,11,-20.665,1,20,-12.252,7.13125,1734,0.471578248,606.65,2231,6982641,b'TRBAOIA128F932195E'
7790,b'SONNRSI12A8C1388E5',205356,b'The Distillers',b'ARN2ZKL1187FB3972B',37.16793,b'L.A \tCalifornia Estados Unidos ',-95.84502,b'The Distillers',0,190.95465,8,0.54,140.823,3,0.579,b'Ask The Angels',2000,146,444,0,0,8,-4.802,1,8,-1.819,0.63611,594,0.625106561,179.659,887,2225289,b'TRBAOJU128F42621E6'
7791,b'SOXXSJF12A8C133F33',240124,b'Thinking Of You',b'AR6AGJV1187FB504BA',,b'Toyohashi Japan',,b'Kitaro',0,382.51057,1,0.015,98.763,4,0.945,b'Harmony Of The Forest',1999,146,592,2.589,0,1,-18.179,0,14,-12.093,1.72187,823,0.413739836,345.908,1183,2621824,b'TRBAOKR128F4235EA9'
7792,b'SOOAKLZ12A58A7A100',592093,b'Keep An Eye On The Sky',b'ARSX6IX1187B9B640C',35.14968,b'Memphis TN',-90.04892,b'Big Star',0,214.09914,4,0.685,122.548,4,0.784,"bSlut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]""""",0,108,435,0,0,4,-7.862,1,12,-4.887,0.52254,774,0.422591912,214.099,871,6566021,b'TRBAOPX12903CD7393'
7793,b'SOSHXUH12AB018BB22',681230,b'God Bless Tiny Tim: The Complete Reprise Studio Masters... And More',b'ARPBNLO1187FB3D52F',40.71455,b'New York NY',-74.00712,b'Tiny Tim',0,140.12036,6,0.74,88.858,1,0,b'It Took A Good Woman [Edited Demo]',0,205,205,0.183,0,6,-15.234,1,8,-9.115,0.39221,407,0,136.464,409,7558974,b'TRBAOQY12903CDBC76'
7794,b'SOLXDWR12A58A79689',613206,b'Hundre \xc3\x85r Gammal',b'AROPBVQ1187FB36581',59.91228,b'Oslo Norway',10.74998,b'Khold',0,207.93424,9,0.202,89.063,4,0.476,b'Hundre \xc3\x85r Gammal',0,75,305,0.078,0,9,-3.018,1,5,-0.967,3.82465,368,0.469712431,207.934,611,6814645,b'TRBAORU128F92F8C48'
7795,b'SOKHNJM12AF72A0187',546964,b'This Is Me...Then',b'AR7C6G11187B9B4C1E',,b'The Bronx New York',,b'Jennifer Lopez',0,220.55138,11,0.716,95.648,4,1,b'Still',2002,86,349,0.311,0,11,-5.046,1,7,-0.416,0.33679,787,0.684223879,205.827,1398,6052893,b'TRBAOTY128F9327A9C'
7796,b'SOTFJGB12A8C13A1F7',248780,b'Speak Squeak Creak',b'ARNUPIM11F4C83BD4D',,b'',,b'Melt Banana',0,42.34404,11,0.393,107.447,1,0,b'Stick Out',0,71,71,0.403,0,11,-8.352,0,2,-5.934,0.3686,149,0.507489844,39.369,141,2784192,b'TRBAOUJ128F425B6DD'
7797,b'SOEZXGQ12AAA8C65E3',528810,b'Jump / House Of Pain [Digital 45]',b'ARNLO5S1187B9B80CC',,b'Pasadena CA',,b'Van Halen',0,199.10485,4,0.743,200.52,4,0,b'House Of Pain',1983,161,649,0.329,0,4,-12.063,1,11,-7.742,0.63985,739,0.81146383,181.876,1298,5840180,b'TRBAOVA128F92F4355'
7798,b'SOOICPO12AB018321A',555552,b'Release',b'AREPD8D1187FB3F5BC',,b'Gainesville FL',,b'Sister Hazel',0,231.36608,9,0.795,100.029,4,0.568,b'Vacation Rain (Album)',2010,91,369,0.13,0,9,-7.128,1,10,-3.937,0.61832,675,0.594854168,219.336,738,6141965,b'TRBAOXY128F933D3C8'
7799,b'SOZCYOO12AB017D77B',489387,b'In the Attic of the Universe',b'ARKMIBT11F4C8430D9',40.71455,b'Brooklyn NY',-74.00712,b'The Antlers',0,107.98975,7,0.873,150.314,1,0.057,b'The Carrying Arms',2007,271,271,0,0,7,-17.624,1,5,-12.257,0.51283,467,0.613234801,100.153,541,5424227,b'TRBAPBU128F9304E1B'
7800,b'SORJBYM12A8AE45A3C',234880,b'Tropical - Exitazos Eterno',b'ARNP42K1187B9AB7DF',,b'',,b'Banda La Bocana',0,207.04608,10,0.439,106.689,4,1,b'Vida De Mi Vida',0,89,360,0.084,0,10,-6.61,0,6,-2.467,0.20434,1121,0,202.24,1442,2577621,b'TRBAPCS128F422C38B'
7801,b'SOMAVYY12A58A7F8F2',263412,b'Beyond The River',b'AROVY9L1187FB3A97C',35.83073,b'Winston-Salem NC',-85.97874,b'George Hamilton IV',0,323.16036,5,0.591,187.045,5,0.793,b'Medley: Safe To The Rock / Hiding In Thee',0,198,999,0.229,0,5,-16.853,1,20,-9.538,1.38127,738,nan,315.739,999,2768161,b'TRBAPMY128F42578B1'
7802,b'SOLXLSJ12A8BEE956A',139188,b'Bigger Than America',b'AR5MK521187B98E0B8',51.50632,b'London England',-0.12714,b'Heaven 17',0,287.39873,7,0.646,133.057,4,0.798,b'We Blame Love',1996,156,628,0.165,0,7,-10.025,1,10,-3.838,0.23726,1227,nan,283.429,1256,1445055,b'TRBAPPF128F4243DA5'
7803,b'SOUGCKR12A8C14402B',372927,b'Live In Switzerland',b'ARR8AIK1187B9A0BCE',34.30138,b'Stovall MS',-90.64208,b'Eddie Boyd',0,291.76118,2,0.363,110.14,3,1,b'I got A Woman',0,175,532,0.324,0,2,-15.918,1,12,-6.184,0.28197,903,0,286.952,1063,4151937,b'TRBAPQD128F92CC02E'
7804,b'SODMJWA12A8C13BA03',296948,b'King Of Rock',b'ARX9YIP1187B98A656',,b'',,b'RUN-DMC',0,259.97016,1,0.408,99.948,4,1,"bJam-Master Jammin'""""",1985,107,432,0.206,0,1,-14.283,1,13,-9.24,0.31863,927,0.518310319,254.142,863,3334004,b'TRBAPVL128F428CD92'
7805,b'SOOHWCX12A8AE48B59',137817,b'The Soundtrack',b'ARWK5QH1187B9A9B7F',,b'',,b'Justin Timberlake',0,261.27628,1,0.53,86.964,4,1,"bLove Don't Love Me (Justin Timberlake) (Amended Version)""""",0,93,385,0,0,1,-7.761,1,9,-2.199,0.51907,981,0.245668091,261.276,769,1430467,b'TRBAPZQ128F4240B93'
7806,b'SOEDOSC12AC960A037',738734,b'Russ Morgan At Catalina (Digitally Remastered)',b'AR6HEHH1187B9985F9',41.41013,b'Scranton PA',-75.66079,b'Russ Morgan',0,212.63628,7,0.211,116.587,4,0.029,b'The Moon Was Yellow',0,101,407,0.119,0,7,-10.503,0,9,-2.491,0.50366,669,nan,209.786,815,8184753,b'TRBAQCD12903CFD63C'
7807,b'SORGBTR12A8C1396FA',259453,b'Danzon-Son',b'AR91BST1187B98F9A8',,b'',,b'Orquesta America',0,353.69751,5,0.443,110.326,4,0.11,b'Boda de Oro',1997,158,643,0.321,0,5,-11.711,1,18,-4.88,0.30229,1273,nan,347.997,1287,2813941,b'TRBAQSH128F4262B12'
7808,b'SOMNOPZ12A81C23100',275860,b'60 Jahre Oscar Vol. 1',b'ARYKFVV1187FB3CA6B',,b'',,b'The Golden Age Orchestra_ Paul Summer\xc2\xa0',0,168.75057,0,0.564,133.471,4,0,b'Over the Rainbow',0,92,372,0.624,0,0,-15.631,1,7,-11.549,1.0246,473,nan,159.945,744,3072872,b'TRBAQWN128F42539EA'
7809,b'SOFJQTP12AAFF4441E',531093,b'Colors of My Heart',b'AR5AXVN1187B9A2761',,b'',,b'Sharon Burch',0,183.30077,9,0,85.319,4,0.092,"bDon't Be Afraid (World)""""",1999,60,249,0,0,9,-14.16,1,11,-8.144,0.74438,478,nan,171.961,498,5868722,b'TRBARCH128F92FB2A9'
7810,b'SOSZYWZ12AB01873FE',720183,b'Ny Dag',b'ARSS1OZ1187FB54440',,b'',,b'Mons Leidvin Takle',0,287.26812,0,0.986,66.22,4,0.87,b'Minner',0,73,314,0.556,0,0,-15.893,0,15,-8.184,1.08049,548,nan,277.165,629,7982726,b'TRBARCU12903CCC289'
7811,b'SOAIJOW12A8C13C1E4',462684,b'Super DJ Breaks',b'ARLLANI1187FB5116F',,b'',,b'Simon Harris',0,184.47628,1,0,105.948,4,1,b'Sample Track 14',0,78,316,0.715,0,1,-14.276,1,2,-11.233,0.12668,815,nan,171.148,1265,5150709,b'TRBARGH128F932F75D'
7812,b'SOZNZIN12A6701E95F',14327,b'Big Ones',b'AR12F2S1187FB56EEF',,b'Boston MA',,b'Aerosmith',0,329.69098,5,0.057,115.106,4,0.318,"bJanie's Got A Gun""""",1989,156,627,0.351,0,5,-6.658,0,17,-2.278,0.55327,987,0.730949906,309.992,1255,148324,b'TRBARHH128E078EDE9'
7813,b'SOPRWGJ12AB018216D',453419,b'A Kiss And A Cuddle',b'AR59C6A1187B9B2143',-24.9162,b'Australia',133.39311,"bThe Cat's Miaow""""",0,103.00036,2,0.811,92.966,5,0.568,b'Talking To Trees',2003,30,154,0.16,0,2,-15.828,1,3,-11.776,0.2033,368,nan,93.054,462,5032431,b'TRBARJK128F9313126'
7814,b'SOODBPN12AB018C796',714540,b'Vs Laudert & Fr\xc3\xb6hlich',b'ARGDY4Y1187B9A334F',,b'',,b'Pyranja',0,181.49832,11,0.383,117.991,4,0.801,b'30 Grad',0,88,356,2.276,0,11,-7.522,1,8,-3.32,0.32431,901,nan,181.498,1421,7924878,b'TRBARKS12903CBE12C'
7815,b'SONKLLM12AB0188175',695571,b'Soldier of Love',b'AR7N7MI1187FB46935',7.37884,b'Ibadan Nigeria',3.89527,b'Sade',0,234.26567,7,0.794,87.553,5,1,b'Morning Bird',2010,60,335,2.914,0,7,-17.279,0,10,-8.966,1.12989,537,0.687434282,221.901,670,7722702,b'TRBARSX12903D03AE5'
7816,b'SOFTXGJ12AB018327C',795296,b'Feelin` Alone',b'ARPNQ6G1187FB3E286',,b'',,b'2-Gether feat. Sarinah',0,190.82404,11,0.367,85.291,3,0.893,b'Feelin` Alone',0,88,270,0.224,0,11,-6.074,0,6,-3.56,0.45096,790,nan,186.758,810,8795717,b'TRBARXD12903CA796A'
7817,b'SOVURUP12AB01842C4',511911,b'Hung Like A Horse EP',b'ARHOSMU1242078130D',,b'',,b'All Leather',0,121.05098,5,0.213,145.859,4,1,b'Please Jesus_ Send Me Someone To Fuck',0,72,292,0,0,5,-7.327,1,7,-4.571,0.42006,383,0.480934213,121.051,584,5665058,b'TRBASBX128F933F55C'
7818,b'SOBXFRU12AB018597B',503121,b'Get Myself Together',b'AR7ISJJ1187B9B2CD6',31.1689,b'Texas',-100.07715,b'Danny Barnes',0,169.482,4,0.987,83.277,1,0.206,b'Big Girl Blues',2005,231,231,2.949,0,4,-12.427,1,7,-7.402,0.27034,517,0.239629098,162.307,462,5568625,b'TRBASDY128F9327DB8'
7819,b'SOFACAE12AB01865E9',370167,b'Coming Home',b'AR813LR1187FB3F83A',,b'',,b'Goldfish',0,172.61669,11,0.925,104.031,1,0,b'Tracy',2004,298,298,0,0,11,-8.209,0,7,-3.466,0.5548,509,nan,170.609,596,4121696,b'TRBASEK128F9338E0F'
7820,b'SOSTMYP12AB017F0BB',496070,b'Dragon Boys',b'ARH4H1W1187FB53A2E',,b'',,b'Premiums',0,173.58322,11,0.499,120.177,4,0.148,b'All I Really Want',0,82,332,0.264,0,11,-3.593,0,7,-1.691,0.8114,482,nan,165.193,663,5491932,b'TRBASEQ128F93155D2'
7821,b'SOOPMHL12AB0186150',421963,"bCroc' noces""""",b'ARVEJ9M1187FB4DC44',,b'',,b'Les Ogres De Barback',0,247.32689,0,0.19,71.084,3,0.875,b'Flute',2001,91,288,0.192,0,0,-11.61,0,11,-4.254,0.78923,565,0.355285536,240.733,576,4703098,b'TRBASFU128F933BBF0'
7822,b'SOVWDYF12A8C1351FE',288730,b'Kix Live',b'AR3SEQM1187B98E9E8',39.6425,b'Hagerstown MD',-77.71758,b'Kix',0,366.57587,1,0.527,196.865,7,0.988,b'Hot Wire [Live Version]',0,169,1196,4.563,0,1,-13.878,0,11,-10.123,1.25934,1021,0,366.576,2393,3239711,b'TRBASGH128F4276439'
7823,b'SOUNWEU12CF5F88ADE',385526,b'The Best Of',b'ART3O5Z1187B9AB043',32.77815,b'Dallas TX',-96.7954,b'Stevie Ray Vaughan And Double Trouble',0,368.63955,1,0.572,150.582,3,1,"bAin't Gone 'N' Give Up On Love""""",2005,303,912,0.197,0,1,-12.077,1,20,-5.729,0.44518,1057,nan,356.583,912,4279747,b'TRBASHV128F92E5A7A'
7824,b'SONALZR12AC4688B15',604715,b'Corigliano & Rzewski: Ballads & Fantasies',b'ARN2M4711C8A423BD6',,b'Mascouche Qc',,b'David Jalbert',0,554.9971,10,0.235,151.715,4,0.662,b'North American Ballads: No. 2 - Which Side Are You On?',0,349,1401,0.207,0,10,-21.166,1,25,-10.421,0.53084,1491,nan,550.783,2802,6717314,b'TRBASJQ12903CFC0DA'
7825,b'SOFEISR12A8C1421FB',313180,b'B.A.R.S. The Barry Adrian Reese Story',b'AR19QNR1187B9A13C5',,b'Philadelphia PA',,b'Cassidy featuring Swizz Beatz',0,280.71138,10,0.544,104.091,5,0.976,b'I Get My Paper',0,95,487,0,0,10,-4.954,0,14,-1.083,0.39634,1255,nan,276.956,1461,3543393,b'TRBASKE128F92C4661'
